"site","species","individual","start_end","age","aborted_ovule_count","accessory_costs","accessory_costs_using_seedweight","accessory_inv","all_leaf_and_repro_inv","all_leaf_inv","choosiness","cone_count","count_per_length","diameter","diameter_0","discarded_costs","discarded_inv","embryo_endo_costs","embryo_endo_inv","embryo_endo_size","flower_inv","fruit_costs","fruit_inv","gross_inv","growth_height","growth_inv","growth_leaf","growth_leaf_area","growth_leaf_neg","growth_leaf_pos","growth_leaf_prop_no_accessory","growth_shoot_length","growth_stem","growth_stem_area","growth_stem_diameter","height","height_0","inflorescence_count","leaf_area","leaf_area_0","leaf_inv_gross","leaf_replacement","leaf_repro_inv","leaf_shed","leaf_size","leaf_weight","leaf_weight_0","lifespan","LMA","lvs_end","lvs_end_count","lvs_end_length","mature","maturity","ovule_count","ovule_per_ovary","pack_disp_success_inv","packaging_dispersal_costs","packaging_dispersal_costs_temp","pollen_attract_costs","pollen_set","postpollen_aborted_costs","postpollen_aborted_count","postpollen_aborted_inv","postpollen_all_costs","postpollen_all_inv","postpollen_count","postpollen_temp_inv","prepollen_all_costs","prepollen_all_inv","prepollen_costs_from_pack_disp_tissues","prepollen_costs_from_seed_tissues","prepollen_count","prepollen_count_aborted_preflowering","prepollen_count_reach_flowering","prepollen_discarded_costs","prepollen_discarded_inv","prepollen_inv_aborted_preflowering","prepollen_inv_from_aborted_dispersal","prepollen_inv_from_pack_disp_tissues","prepollen_partial_costs","prepollen_success_inv","prepollen_temp_inv","prop_accessory_vs_embryo_endo","prop_accessory_vs_propagule","prop_discarded_vs_all_repro","prop_embryo_endo_vs_all_repro","prop_embryo_endo_vs_success","prop_endo","prop_leaf_expand","prop_leaf_loss","prop_leaf_replacement","prop_pack_disp_vs_all_repro","prop_pack_disp_vs_success","prop_pollen_attract_vs_all_repro","prop_pollen_attract_vs_success","prop_postpollen_all_vs_all_repro","prop_postpollen_discarded","prop_postpollen_discarded_vs_all_repro","prop_postpollen_success","prop_prepollen_all_vs_all_repro","prop_prepollen_discarded","prop_prepollen_discarded_vs_all_repro","prop_prepollen_success","prop_propagule_vs_all_repro","prop_provisioning_vs_success","prop_repro","prop_success","prop_surplus","propagule_costs","propagule_costs_temp","propagule_inv","provisioning_costs","RA","RA_max_1","replace_leaf_prop_no_accessory","repro_and_leaf_growth_prop_surplus","repro_costs","repro_inv","repro_prop_all_leaf","reproducing","scaled_ovule_count","scaled_pollen_attract_costs","scaled_provisioning_costs","scaled_reach_flowering_count","scaled_repro_inv","scaled_seed_count","seed_coat_costs","seed_count","seed_prop_all","seed_prop_all_acc","seed_prop_surplus","seed_prop_veg","seed_size","seed_size_source","seedset","shoot_leaf_count","shoot_leaf_count_new","shoot_leaf_count_new_and_shed_count","shoot_leaf_count_start","shoot_length_start","stem_area","stem_weight","stem_weight_0","stop_at_flower_count","success_costs","success_inv","surplus_inv","total_inv","total_weight","total_weight_0","wood_density","zygote_set"
"Basin2007","HATE","HATE_402","end",5,196,0,0,361.719714795009,8452.77127919016,8091.05156439515,0,0,0.193845202264911,6.64,4.84333333333333,0,361.719714795009,0,0,8.176,0,0,0,13670.4273421054,290,8186.71106314653,2969.05500023125,54.4447738428714,0,2969.05500023125,0.223091158313414,365,5217.65606291528,16.2041167410597,1.79666666666667,890,600,0,181.505501222494,127.060727379622,8091.05156439515,5121.9965641639,3330.77471502626,5121.9965641639,0.991691066176471,9898.1,6929.04499976875,40,0.0545333333333333,15,15,0,FALSE,7,196,2,0,0,0,0,0,0,0,0,0,0,0,0,0,361.719714795009,0,0,196,196,0,0,361.719714795009,361.719714795009,0,0,0,0,361.719714795009,1,1,1,0,0,0.811,0.243648178046881,0.739206710929838,0.618325314026966,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.026460015165795,0,0.39404529059319,0,0,0,0,0.0423141655107501,0.108599273665423,0.607951710336752,0.39404529059319,0,361.719714795009,0.0427930323497011,TRUE,1.54256947872182,0,0,0,2.84682546885073,0,0,0,0,0,0,0,0,"Wenk",0,75,60,0,57.5168174514051,145,34.6278908649281,8098.6,2880.94393708472,0,0,0,3330.77471502626,8548.43077794154,17996.7,9809.98893685347,0.574285714285714,0
"Basin2007","HATE","HATE_404","end",5,172,0,0,990.353580675578,7399.41776050857,6409.06417983299,0,0,0.193845202264911,6.71,5.06,0,990.353580675578,0,0,8.176,0,0,0,13015.4176324129,145,9714.47222363441,4098.4723517301,75.1553609730458,0,4098.4723517301,0.34082748616528,322,5615.99987190431,15.2528250322601,1.65,800,655,0,250.549511002445,175.394150029399,6409.06417983299,2310.59182810289,5088.82593240567,2310.59182810289,0.991691066176471,13663.3,9564.8276482699,40,0.0545333333333333,54,54,0,FALSE,7,172,2,0,0,0,0,0.0285714285714286,0,2,1.36590909090909,0,1.36590909090909,2,1.36590909090909,0,988.987671584669,0,0,170,102,70,0,988.987671584669,207.51186385918,0,0,0,0,988.987671584669,1,1,1,0,0,0.811,0.3909844521418,0.241571715986,0.568511742725909,0,0,0,0,0.00137921356327841,1,0,0,0.998620786436722,1,0,0,0,1,0.0760908031263826,0,0.687733291606435,0,0,0,0,0.0925146843843868,0.194613373267299,0.532975471253898,0.687733291606435,0,990.353580675578,0.133842095787752,TRUE,0.980648442215261,0,0,0.399101110203885,5.64644590774309,0,0,0,0,0,0,0,0,"Wenk",0,122,68,0,71.1998762944384,225,35.3618454486231,9327.6,3711.60012809569,68,0,0,5088.82593240567,10704.82580431,22990.9,13276.4277763656,0.574285714285714,0
"Basin2007","HATE","HATE_405","end",5,0,0,0,0,3669.59053140473,3669.59053140473,0,0,0.193845202264911,5.00666666666667,3.52333333333333,0,0,0,0,8.176,0,0,0,6274.40645500391,200,4293.24267068212,1688.42674708294,30.9613706677801,0,1688.42674708294,0.269097445183265,213,2604.81592359918,9.93751206177402,1.48333333333333,580,380,0,103.21760391198,72.2562332442003,3669.59053140473,1981.16378432179,1688.42674708294,1981.16378432179,0.991691066176471,5628.8,3940.37325291706,40,0.0545333333333333,18.119925776663,3,78,FALSE,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0.811,0.269097445183265,0.502785816763713,0.584850624153969,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.460113119606455,0,0,0,0,0,0,0.584850624153969,0.460113119606455,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenk",0,59.408953859089,41.2890280824259,0,36.4428980258032,78,19.6873488690811,3739.7,1134.88407640082,0,0,0,1688.42674708294,4293.24267068212,9368.5,5075.25732931788,0.574285714285714,0
"Basin2007","HATE","HATE_406","end",5,192,0,0,560.6074132658,8774.04497073821,8213.43755747241,0,0,0.193845202264911,6.46333333333333,4.75666666666667,0,560.6074132658,0,0,8.176,0,0,0,14501.8168915741,185,9287.4223272517,3559.65040641581,65.2747629538351,0,3559.65040641581,0.255332968918831,130,5727.77192083589,15.0394323512651,1.70666666666667,800,615,0,217.610024449878,152.335261496043,8213.43755747241,4653.7871510566,4120.25781968161,4653.7871510566,0.991691066176471,11867,8307.34959358419,40,0.0545333333333333,34.9536843850348,2,170,FALSE,7,192,2,0,0,0,0,0,0,0,0,0,0,0,0,0,560.6074132658,0,0,192,170,22,0,560.6074132658,315.00073083779,0,0,0,0,560.6074132658,1,1,1,0,0,0.811,0.284120110637693,0.560201192766794,0.605030737619928,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0386577363000305,0,0.469596159288313,0,0,0,0,0.0569258448681677,0.136061246116177,0.589148134546865,0.469596159288313,0,560.6074132658,0.0638938386041385,TRUE,1.26037791982251,0,0,0.144418303312996,3.68008961129701,0,0,0,0,0,0,0,0,"Wenk",0,60.1535606794732,25.1998762944384,0,79.4765329286133,170,32.8097552031869,9023.9,3296.12807916411,22,0,0,4120.25781968161,9848.0297405175,20890.9,11603.4776727483,0.574285714285714,0
"Basin2007","HATE","HATE_407","end",5,208,0,0,565.697333924497,5395.41732707706,4829.71999315257,0,0,0.193845202264911,6.71333333333333,5.02333333333333,0,565.697333924497,0,0,8.176,0,0,0,12073.5159004293,80,11507.8185665048,4829.71999315257,88.5645475516974,0,4829.71999315257,0.419690314479774,105,6678.0985733522,15.5783463910496,1.69,730,650,0,295.252444987775,206.687897436078,4829.71999315257,0,5395.41732707706,0,0.991691066176471,16101.1,11271.3800068474,40,0.0545333333333333,42,42,0,FALSE,7,208,2,0,0,0,0,0,0,0,0,0,0,0,0,0,565.697333924497,0,0,208,198,10,0,565.697333924497,454.057932820856,0,0,0,0,565.697333924497,1,1,1,0,0,0.811,0.446880376153332,0,0.446880376153332,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0468543992147626,0,1,0,0,0,0,0.0468543992147626,0.104847743859502,0.419690314479774,1,0,565.697333924497,0.104847743859502,TRUE,1.00634823122301,0,0,0.0483821265011063,2.73696399712736,0,0,0,0,0,0,0,0,"Wenk",0,60,18,0,42,141,35.3969876531119,10908.3,4230.2014266478,10,0,0,5395.41732707706,12073.5159004293,27009.4,15501.5814334952,0.574285714285714,0
"Waratah2003","HATE","HATE_801","end",9,313,3895.45386343974,3893.65221846007,3895.45386343974,58106.7046715365,54203.5199399565,314,0,0.193845202264911,13.9466666666667,12.1833333333333,3724.41661168304,3724.41661168304,7.73086814026714,7.73086814026714,8.176,3505.47719465433,170.741927536232,170.741927536232,78634.6649585203,75,28375.6121592581,7847.65187227427,123.052165774587,0,7847.65187227427,0.105103902293285,228,20527.9602869839,36.1879272368845,1.76333333333333,1320,1245,0,881.069384555076,758.01721878049,54203.5199399565,46355.8680676822,11750.8366038543,46355.8680676822,0.508374852777778,56190.2,48342.5481277257,40,0.063775,3,3,0,TRUE,7,314,2,159.873311646334,159.873311646334,158.071666666667,11.1639401103641,0.0246478873239437,484.784448986089,6,484.784448986089,652.38862877269,652.38862877269,7,674.352863020103,3250.79610280731,3250.79610280731,0,3.1377477496304,307,30,284,3239.63216269695,3239.63216269695,80.2371114639037,0,0,8.02619236073373,11.1639401103641,3228.8318685599,0.998019343517688,0.997557760194436,0.954199421193011,0.00198065648231251,0.0432452282024496,0.811,0.149435832276424,0.958904109589041,0.738945154814199,0.0409597092222734,0.894305493275191,0.00286021310240291,0.0624492785223593,0.167142647257847,0.743091506512142,0.124202281553261,0.256908493487858,0.832857352742153,0.996565782732198,0.82999713963975,0.00343421726780194,0.00244223980556413,0.937550721477641,0.0496369474409146,0.0458005788069889,0.202228583952213,9.53251311993482,12.6702608695652,9.53251311993482,167.604179786601,0.120921010308407,0.332162284538937,0.725338814978005,0.202228583952213,3903.18473158,3903.18473158,0.0671727084446414,TRUE,0.414238611235202,0.0147278186217522,0.22110867092999,0.374661673856042,5.1492032567011,0.00131923124597198,1.80164497966768,1,0.000103437914676838,9.83137417110528e-05,0.000657899382051778,9.83137417110528e-05,9.53251311993482,"Wenk",0.00318471337579618,44,41,0,73,125,152.767412790002,61816.7,41288.7397130161,277,178.768119896966,178.768119896966,11750.8366038543,32278.7968908381,118006.9,89631.2878407419,0.574285714285714,0.142857142857143
"Waratah2003","HATE","HATE_802","end",9,517,6188.06632899588,6186.26468401622,6188.06632899588,123629.489278067,117433.692080931,518,0,0.193845202264911,21.43,16.1166666666667,5990.3076071134,5990.3076071134,7.73086814026714,7.73086814026714,8.176,5782.92097716861,197.463397662018,197.463397662018,228922.227959288,465,131273.220203393,25980.4815221729,407.377209285345,0,25980.4815221729,0.116678161087162,80,105292.73868122,156.685327894879,5.31333333333333,1320,855,0,2916.87338298706,2509.49617370172,117433.692080931,91453.2105587584,32176.278719309,91453.2105587584,0.508374852777778,186023.6,160043.118477827,40,0.063775,27,27,0,TRUE,7,518,2,186.594781772121,186.594781772121,184.793136792453,11.1639401103641,0.0239234449760766,1129.16918002204,9,1129.16918002204,1323.49482993443,1323.49482993443,10,1354.87230743073,4872.30236720172,4872.30236720172,0,3.1377477496304,508,100,418,4861.13842709136,4861.13842709136,205.775401069519,0,0,8.02619236073373,11.1639401103641,4840.92488970542,0.998752239962948,0.998461454948148,0.96683403547848,0.0012477600370523,0.0376217020989296,0.811,0.140555502216374,0.571428571428571,0.540050175031732,0.0301163475554638,0.908049803162587,0.00180185692900413,0.0543284947384831,0.213611709328734,0.8531723392361,0.182247601736218,0.1468276607639,0.786388290671266,0.997708693084092,0.784586433742262,0.00229130691590798,0.0015385450518524,0.945671505261517,0.0270650746865788,0.0331659645215202,0.260263784208783,9.53251311993482,12.6702608695652,9.53251311993482,194.325649912388,0.0450704988971012,0.192557916693394,0.527271713011892,0.260263784208783,6195.79719713615,6195.79719713615,0.0501158520779825,TRUE,0.206415935369173,0.00444867787700045,0.0774361212217913,0.166567299197518,2.46894068302038,0.000398486361716549,1.80164497966768,1,3.47089466819164e-05,3.37707185937489e-05,0.000240266073268064,3.37707185937489e-05,9.53251311993482,"Wenk",0.00193050193050193,43,16,0,63,375,360.690101009645,186879.8,81587.0613187797,408,205.489590022752,205.489590022752,32176.278719309,137469.017400529,372903.4,241630.179796607,0.574285714285714,0.1
"Waratah2003","HATE","HATE_803","end",9,474,2419.89431945891,2418.09267447924,4839.78863891782,27180.4499265592,22325.1995513608,238,0,0.193845202264911,14.6966666666667,11.6133333333333,2299.81873436888,4599.63746873775,7.73086814026714,15.4617362805343,8.176,5314.03549253332,119.780260869565,239.56052173913,59982.4304623387,135,40679.7994621738,7877.81892639423,123.525188967373,0,7877.81892639423,0.143142954375505,337,32801.9805357795,63.7134625102095,3.08333333333333,1250,1115,0,884.456291650333,760.93110268296,22325.1995513608,14447.3806249666,12733.0693015926,14447.3806249666,0.508374852777778,56406.2,48528.3810736058,40,0.063775,92,92,0,TRUE,7,476,2,217.823289959335,108.911644979668,107.11,11.1639401103641,0.005,0,0,0,116.642513119935,233.28502623987,2,239.56052173913,2310.98267447924,4621.96534895848,0,3.1377477496304,474,76,400,2299.81873436888,4599.63746873775,156.389304812834,0,0,8.02619236073373,22.3278802207282,4615.68985345922,0.996815460566253,0.996073317590941,0.947353300714146,0.00318453943374704,0.0604888716091402,0.811,0.212279982712393,0.297709923664122,0.453140189836506,0.0448634515476324,0.852160765179955,0.00459870830447463,0.0873503632109047,0.0480479909813795,0,0,1,0.951952009018621,0.995169180524956,0.947353300714146,0.00483081947504423,0.00392668240905924,0.912649636789095,0.0809445422230236,0.0526466992858541,0.468464257802832,9.53251311993482,12.6702608695652,19.0650262398696,116.642513119935,0.106626662154512,0.381310292137583,0.405143107926914,0.468464257802832,2427.62518759918,4855.25037519835,0.178630242998814,TRUE,0.625549406932738,0.0146714204098128,0.153289190977562,0.525671770531713,6.3806701527632,0.00262835885265856,1.80164497966768,2,0.000280395276128522,0.000257771086655821,0.00121429766180574,0.000257771086655821,9.53251311993482,"Wenk",0.00420168067226891,152,60,0,131,335,169.639728835188,64967.8,32165.8194642205,398,127.806453230299,255.612906460598,12733.0693015926,45535.0498373721,121374,80694.2005378262,0.574285714285714,1
"Waratah2003","HATE","HATE_804","end",9,410,3558.84529652979,3557.04365155012,14235.3811861191,39253.6677458231,24987.3630871429,103.5,0,0.193845202264911,17.2666666666667,13.8433333333333,3403.69082255087,13614.7632902035,7.73086814026714,30.9234725610686,8.176,4621.87120569075,154.859149758454,619.436599033816,95884.4516345555,110,70031.8552350006,13401.0713462682,210.130479753324,0,13401.0713462682,0.164508851663069,135,56630.7838887324,83.6448258620119,3.42333333333333,1220,1110,0,1504.56134849079,1294.43086873746,24987.3630871429,11586.2917408746,27667.3760049484,11586.2917408746,0.508374852777778,95953.4,82552.3286537318,40,0.063775,98,98,0,TRUE,7,414,2,575.962135474226,143.990533868557,142.188888888889,11.1639401103641,0.396135265700483,2259.38696123854,160,9037.54784495417,2411.10836324737,9644.43345298947,164,10159.0240839289,1155.46780142269,4621.87120569075,0,3.1377477496304,250,0,414,1144.30386131232,4577.21544524929,0,0,0,8.02619236073373,44.6557604414565,4107.28057475136,0.997832411875331,0.997327264951086,0.954330053642845,0.00216758812466923,0.0474620247573305,0.811,0.288549139441264,0.140350877192982,0.409385120075887,0.0403722021402219,0.88399933348941,0.0031301560922636,0.0685386417532595,0.676028844450717,0.937074001184882,0.633489054185826,0.0629259988151175,0.323971155549283,0.990338164251208,0.320840999457019,0.00966183574879227,0.00267273504891397,0.93146135824674,0.148786423820344,0.0456699463571547,0.70483543561079,9.53251311993482,12.6702608695652,38.1300524797393,151.721402008824,0.169236252329508,0.515636345713761,0.306412386844057,0.70483543561079,3566.57616467005,14266.3046586802,0.363438768347915,TRUE,0.319831680469579,0.00862459354144805,0.117210896057204,0.319831680469579,11.0212951523591,0.00309016116395728,1.80164497966768,4,0.000378736370068017,0.00032250768538498,0.00111768721961699,0.00032250768538498,9.53251311993482,"Wenk",0.00966183574879227,132,34,0,114,120,234.156863106063,118404.1,61773.3161112676,250,162.885342119188,651.541368476751,27667.3760049484,84298.1598936808,214357.5,144325.644764999,0.574285714285714,0.024390243902439
"Waratah2003","HATE","HATE_805","end",9,800,0,0,8557.8611505434,44363.3826614919,35805.5215109485,0,0,0.193845202264911,12.5133333333333,10.1833333333333,0,8557.8611505434,0,0,8.176,0,0,0,77452.9622179004,320,43956.3669644827,10866.7874080741,170.39258969932,0,10866.7874080741,0.157729464645824,307,33089.5795564085,41.5343943345187,2.33,1300,980,0,1220.03292826343,1049.64033856411,35805.5215109485,24938.7341028743,19424.6485586175,24938.7341028743,0.508374852777778,77807.6,66940.8125919259,40,0.063775,64,64,0,TRUE,7,800,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8557.8611505434,0,0,800,40,760,0,8557.8611505434,73.2666666666667,0,0,0,0,8557.8611505434,1,1,1,0,0,0.811,0.250792842550936,0.372549019607843,0.572778385630794,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.110491076202707,0,0.437853188672162,0,0,0,0,0.162962714253334,0.44056710342627,0.519710704480168,0.437853188672162,0,8557.8611505434,0.192903711059251,TRUE,0.762165830149391,0,0,0.724057538641922,8.15313668513392,0,0,0,0,0,0,0,0,"Wenk",0,114,50,0,102,540,122.980402044991,71311.8,38222.2204435915,760,0,0,19424.6485586175,52514.2281150261,149119.4,105163.033035517,0.574285714285714,0
"Waratah2003","HATE","HATE_806","end",9,918,4310.6540694401,4308.85242446043,8621.30813888019,55964.4749750626,47327.7050999019,460,0,0.193845202264911,13.8066666666667,11.96,4112.89534755761,8225.79069511523,7.73086814026714,15.4617362805343,8.176,10270.824901535,197.463397662018,394.926795324036,89929.0825892863,30,46709.7550268142,12745.1474125906,199.845510193501,0,12745.1474125906,0.156942054251583,240,33964.6076142237,37.3711644766278,1.84666666666667,1290,1260,0,1430.91963935711,1231.07412916361,47327.7050999019,34582.5576873113,21381.9172877513,34582.5576873113,0.508374852777778,91256.9,78511.7525874094,40,0.063775,47,47,0,TRUE,7,920,2,373.189563544241,186.594781772121,184.793136792453,11.1639401103641,0.00655737704918033,187.304034204113,2,374.608068408226,381.6296841165,763.259368233001,4,775.810359231522,3936.75525346386,7873.51050692773,0,3.1377477496304,916,310,610,3925.5913133535,7851.182626707,1063.50703960561,0,0,8.02619236073372,22.3278802207282,7860.95951592921,0.998209777902616,0.997792574479181,0.952415175350744,0.00179022209738413,0.0376217020989296,0.811,0.237764210109919,0.44047619047619,0.622317868299147,0.0432093906562835,0.908049803162587,0.00258521189558877,0.0543284947384831,0.0883732436160106,0.490800485391315,0.043373630862343,0.509199514608685,0.911626756383989,0.997164177249642,0.909041544488401,0.00283582275035798,0.0022074255208189,0.945671505261517,0.0960397863125724,0.0475848246492564,0.382062322522974,9.53251311993482,12.6702608695652,19.0650262398696,194.325649912388,0.156049000193914,0.403928691657054,0.582271094691683,0.382062322522974,4318.38493758036,8636.76987516073,0.154325934068161,TRUE,0.747314867728594,0.00906845481185512,0.157850486261466,0.495502249254829,7.01563754006309,0.00162459753854042,1.80164497966768,2,0.000190163073396692,0.000171932547684817,0.000723122069571918,0.000171932547684817,9.53251311993482,"Wenk",0.00217391304347826,84,37,0,84,455,149.71577440606,97318.2,63353.5923857763,606,205.489590022752,410.979180045504,21381.9172877513,55346.524901975,188575.1,141865.344973186,0.574285714285714,0.5
"Waratah2003","HATE","HATE_807","end",9,1287,1968.9069630841,1967.10531810443,25595.7905200933,148118.904803022,122422.612997105,100,0,0.193845202264911,21.56,17.1233333333333,1802.95245907515,23438.3819679769,7.73086814026714,100.501285823473,8.176,14513.1221434734,165.659179788484,2153.56933725029,295856.107134385,65,181647.177826339,33909.9754949763,531.712669462584,0,33909.9754949763,0.125843398715982,130,147737.202331363,134.794003426318,4.43666666666666,1480,1415,0,3807.13132105057,3275.41865158798,122422.612997105,88512.6375021287,59606.267300893,88512.6375021287,0.508374852777778,242799.8,208889.824505024,40,0.063775,68,68,0,TRUE,7,1300,2,2012.27733068163,154.790563898587,152.988918918919,11.1639401103641,0.0736842105263158,773.616255282231,71,10057.011318669,936.137687321085,12169.7899351741,84,12433.3607461431,1040.50014390328,13526.5018707426,0,3.1377477496304,1216,160,1140,1029.33620379292,13381.3706493079,391.566666666667,0,0,8.02619236073373,145.131221434734,13262.9310597737,0.996088879804816,0.995177410363521,0.912130907642482,0.00391112019518442,0.0445107612955761,0.811,0.201470464403219,0.423728813559322,0.500645081278457,0.0783100279947119,0.891212437657685,0.00564794416762173,0.0642768010467391,0.473601017107532,0.826391529536711,0.391379868917636,0.173608470463288,0.526398982892468,0.989270602050583,0.520751038724846,0.0107293979494172,0.00482258963647894,0.935723198953261,0.0868540185119278,0.0878690923575181,0.402421739346246,9.53251311993482,12.6702608695652,123.922670559153,162.521432038854,0.123931039889955,0.431100502841448,0.453352219141334,0.402421739346246,1976.63783122436,25696.2918059167,0.173484214186497,TRUE,0.396895828681239,0.00340840097034669,0.0496185218827097,0.348047111305087,7.84519310026482,0.00396895828681239,1.80164497966768,13,0.000371868452914254,0.000339696505834922,0.00168608588281734,0.000339696505834922,9.53251311993482,"Wenk",0.01,91,23,0,118,430,365.079455725424,302939.3,155202.097668637,1056,173.685372149218,2257.90983793983,59606.267300893,207343.469632256,545739.1,364091.922173661,0.574285714285714,0.154761904761905
"Basin1981","HATE","HATE_901","end",32,5581,3621.26728279543,3618.6990434359,68804.0783731131,361130.571163812,292117.106545773,294.736842105263,0,0.193845202264911,37.5633333333333,34.49,3371.27741101784,64054.270809339,11.0203286803129,209.386244925945,8.176,62518.0646180391,252.984008097166,4806.69615384615,654245.23510103,405,305733.404600318,12618.7406631006,217.264818579555,0,12618.7406631006,0.0219118979945381,250,293114.663937218,173.921641082214,3.07333333333333,2785,2380,0,8484.54889807163,8267.28407949207,292117.106545773,279498.365882673,81632.2052811396,279498.365882673,0.493173944444444,492782.6,480163.859336899,40,0.05808,28,28,0,TRUE,7,5600,2,4537.69270167723,238.825931667223,236.257692307692,11.1639401103641,0.00464285714285714,87.7231374687596,7,1666.73961190643,337.569397816295,6413.81855850961,26,6495.4,3294.71821365945,62599.6460595295,0,3.1377477496304,5574,0,5600,3283.55427354908,62387.5311974325,0,0,0,8.02619236073372,212.114862096918,62518.0646180391,0.996966008791403,0.996258950420966,0.928141648355909,0.00303399120859692,0.0422218314111079,0.811,0.124773098681466,0.582089552238806,0.551980437592405,0.0657508317658225,0.915006123317179,0.00307352866967173,0.0427720452717128,0.0929357567252628,0.259866972646906,0.0241509337508434,0.740133027353094,0.907064243274737,0.996611564514355,0.903990714605066,0.00338843548564486,0.00374104957903443,0.957227954728287,0.105485620552333,0.0718583516440911,0.226046233134083,13.5885680398433,16.7263157894737,258.182792757022,249.846260347536,0.184160216633661,0.845419578956101,0.499326857073968,0.226046233134083,3632.28761147574,69013.4646180391,0.191103911240829,TRUE,0.677368764173888,0.00135037577069083,0.0302210808223353,0.677368764173888,8.34777950708562,0.00229821544987569,2.56823935953038,19,0.000357655491964767,0.000320042445389169,0.00256499557012852,0.000320042445389169,13.5885680398433,"Wenk",0.00339285714285714,52,24,10,67,475,1108.1999588731,1359000,1065885.33606278,5574,261.0102004579,4959.19380870009,81632.2052811396,374746.869218357,1851782.6,1546049.19539968,0.574285714285714,0.730769230769231
"Basin1981","HATE","HATE_902","end",32,3371,4226.33912556914,4224.60230534837,46489.7303812606,141186.019665095,94614.3095315084,307.454545454545,0,0.193845202264911,25.7433333333333,22.9866666666667,3981.675865238,43798.4345176181,7.45270475686793,81.9797523255472,8.176,37756.4454532515,244.089772727273,2684.9875,303676.883630145,-110,171833.5507002,9342.68673514947,160.858931390315,0,9342.68673514947,0.0366451681914089,110,162490.863965051,105.504394064833,2.75666666666666,2555,2665,0,6281.80612947658,6120.94719808627,94614.3095315084,85271.622796359,55914.3968687356,85271.622796359,0.493173944444444,364847.3,355504.613264851,40,0.05808,92,92,0,TRUE,7,3382,2,2568.49252242852,233.499320220774,231.7625,11.1639401103641,0.0114388922335942,572.869846432725,27,6301.56831075998,813.821871410368,8952.04058551405,38,9071.275,3419.96995891564,37619.6695480721,0,3.1377477496304,3344,60,3322,3408.80601880528,37496.8662068581,169,0,0,8.02619236073373,122.803341214005,37500.4351335861,0.998239709212086,0.997829481149305,0.940451497099565,0.00176029078791388,0.0295606220505171,0.811,0.184124639980286,0.239860805217826,0.46492185370635,0.0551513464947081,0.9261584054753,0.00263686561781297,0.0442809724741831,0.19222056823415,0.703925350936971,0.135308930951528,0.296074649063029,0.80777943176585,0.996735661352445,0.805142566148037,0.00326433864755462,0.00217051885069529,0.955719027525817,0.153359418000044,0.059548502900435,0.396033523725432,9.18952497764233,12.3272727272727,101.084774754066,240.952024977642,0.213235294588571,0.832910891320489,0.368199920126628,0.396033523725432,4233.79183032601,46571.7101335861,0.329860635238944,TRUE,0.552528863679365,0.00182389093535304,0.0393651533300233,0.542726459237981,7.60857897093883,0.00179710748092047,1.7368202207744,11,0.000318755238315555,0.000269957170745312,0.0014661653691446,0.000269957170745312,9.18952497764233,"Wenk",0.00325251330573625,112,20,0,121.030464724771,395,520.498451254872,585284,422793.136034949,3284,252.115965088006,2773.27561596807,55914.3968687356,218405.260833786,950131.3,778297.7492998,0.574285714285714,0.289473684210526
